sensor,deployment,year,timestamp,depth,temperature,C7_output,gain,est.chl_a,battery,flag_RE
240115,Winter2018,2018,2018-09-26 10:26:00,3,6.729,52.07277,100,6.838059825,2.98,n
240115,Summer2018,2018,2018-08-20 21:12:00,9,10.094,52.08154,10,7.92500153,2.95,n
240115,Summer2018,2018,2018-08-17 14:12:00,9,10.963,52.08426,10,7.925215784,2.95,n
240115,Winter2018,2019,2019-01-20 19:26:00,3,0.27,52.08504,10,6.838286243,2.77,n
240115,Summer2018,2018,2018-08-07 22:42:00,9,9.829,52.08936,10,7.925617511,2.97,n
240115,Summer2018,2018,2018-08-11 22:42:00,9,9.93,52.09265,10,7.925876665,2.96,n
240115,Winter2018,2019,2019-01-10 13:56:00,3,0.43,52.10813,10,6.838712323,2.78,n
240115,Summer2018,2018,2018-08-02 21:42:00,9,10.53,52.11878,10,7.927934925,2.98,n
240115,Summer2018,2018,2018-08-09 19:42:00,9,9.82,52.12332,10,7.92829254,2.97,n
240115,Winter2018,2019,2019-01-10 16:56:00,3,0.384,52.13774,10,6.839258716,2.78,n
240115,Summer2018,2018,2018-08-04 00:42:00,9,10.322,52.14267,10,7.92981674,2.98,n
240115,Winter2018,2018,2018-12-28 19:56:00,3,0.361,52.14485,10,6.839389917,2.79,n
240115,Summer2018,2018,2018-08-12 21:12:00,9,9.985,52.14798,10,7.930235009,2.96,n
240115,Summer2018,2018,2018-08-04 14:42:00,9,9.802,52.14903,10,7.930317717,2.98,n
240115,Winter2018,2019,2019-02-24 13:26:00,3,0.281,52.16143,10,6.839695868,2.74,n
240115,Summer2018,2018,2018-08-13 20:42:00,9,9.994,52.17257,10,7.932171963,2.96,n
240115,Summer2018,2018,2018-08-10 16:12:00,9,9.848,52.17439,10,7.932315324,2.97,n
240115,Summer2018,2018,2018-08-07 21:42:00,9,9.838,52.17865,10,7.932650885,2.97,n
240115,Summer2018,2018,2018-07-27 10:12:00,9,8.495,52.1811,10,7.932843871,3,q
240115,Winter2018,2019,2019-06-12 16:26:00,3,0.51,52.18334,10,6.840100173,2.64,n
240115,Winter2018,2019,2019-01-17 10:26:00,3,0.384,52.18985,10,6.840220302,2.77,n
240115,Summer2018,2018,2018-08-05 00:12:00,9,9.618,52.19025,10,7.933564617,2.98,n
240115,Winter2018,2019,2019-01-11 12:26:00,3,0.35,52.194,10,6.840296882,2.78,n
240115,Summer2018,2018,2018-07-28 06:42:00,9,8.505,52.20758,10,7.934929701,2.99,q
240115,Winter2018,2019,2019-01-13 03:56:00,3,0.281,52.20821,10,6.840559099,2.78,n
240115,Winter2018,2018,2018-12-29 05:56:00,3,0.35,52.21769,10,6.840734034,2.8,n
240115,Summer2018,2018,2018-07-28 05:42:00,9,8.906,52.22686,10,7.936448386,2.99,q
240115,Summer2018,2018,2018-08-08 06:12:00,9,9.793,52.23042,10,7.936728807,2.97,n
240115,Winter2018,2018,2018-12-28 06:56:00,3,0.35,52.23072,10,6.840974476,2.8,n
240115,Summer2018,2018,2018-08-05 05:42:00,9,9.747,52.24293,10,7.93771422,2.98,n
240115,Winter2018,2019,2019-01-10 21:26:00,3,0.281,52.24434,10,6.841225806,2.78,n
240115,Summer2018,2018,2018-08-02 22:12:00,9,10.449,52.24537,10,7.937906419,2.98,n
240115,Winter2018,2019,2019-01-20 22:26:00,3,0.247,52.25559,10,6.841433402,2.77,n
240115,Summer2018,2018,2018-08-08 11:42:00,9,9.857,52.25872,10,7.938957998,2.97,n
240115,Summer2018,2018,2018-08-14 16:42:00,9,10.021,52.26081,10,7.939122628,2.96,n
240115,Winter2018,2019,2019-01-13 10:26:00,3,0.27,52.26151,10,6.841542644,2.78,n
240115,Summer2018,2018,2018-08-14 18:12:00,9,9.994,52.26892,10,7.939761452,2.96,n
240115,Summer2018,2018,2018-07-31 04:12:00,9,10.494,52.27088,10,7.939915842,2.99,n
240115,Summer2018,2018,2018-08-12 10:42:00,9,9.93,52.27108,10,7.939931596,2.96,n
240115,Winter2018,2018,2018-12-31 14:26:00,3,0.316,52.27158,10,6.841728466,2.79,n
240115,Summer2018,2018,2018-08-07 01:12:00,9,9.811,52.27206,10,7.94000879,2.97,n
240115,Summer2018,2018,2018-07-31 21:12:00,9,10.276,52.27472,10,7.940218318,2.99,n
240115,Summer2018,2018,2018-08-07 00:42:00,9,9.82,52.27591,10,7.940312055,2.98,n
240115,Winter2018,2018,2018-11-26 17:26:00,3,1.566,52.28816,10,6.842034416,2.85,n
240115,Summer2018,2018,2018-07-28 07:12:00,9,8.617,52.2926,10,7.941626726,2.99,q
240115,Summer2018,2018,2018-08-18 04:12:00,9,10.954,52.29428,10,7.94175906,2.95,n
240115,Winter2018,2019,2019-06-16 18:26:00,3,0.201,52.29527,10,6.842165617,2.64,n
240115,Summer2018,2018,2018-08-01 21:42:00,9,10.112,52.29917,10,7.942144245,2.99,n
240115,Summer2018,2018,2018-08-07 19:42:00,9,9.875,52.30064,10,7.942260037,2.97,n
240115,Summer2018,2018,2018-08-03 22:12:00,9,10.394,52.31049,10,7.943035921,2.98,n
240115,Summer2018,2018,2018-08-10 10:12:00,9,9.875,52.31105,10,7.943080033,2.96,n
240115,Summer2018,2018,2018-07-31 22:12:00,9,10.213,52.32167,10,7.94391657,2.99,n
240115,Summer2018,2018,2018-08-04 18:42:00,9,9.719,52.32572,10,7.944235588,2.98,n
240115,Summer2018,2018,2018-07-31 23:12:00,9,10.304,52.32726,10,7.944356894,2.99,n
240115,Summer2018,2018,2018-08-09 21:42:00,9,9.829,52.32838,10,7.944445117,2.97,n
240115,Winter2018,2019,2019-07-21 12:26:00,3,5.446,52.32843,10,6.842777519,2.63,n
240115,Summer2018,2018,2018-08-04 20:42:00,9,9.692,52.32956,10,7.944538065,2.98,n
240115,Summer2018,2018,2018-08-04 16:12:00,9,9.756,52.34277,10,7.945578617,2.98,n
240115,Summer2018,2018,2018-08-02 07:12:00,9,10.467,52.34521,10,7.945770816,2.98,n
240115,Summer2018,2018,2018-08-04 15:42:00,9,9.774,52.34822,10,7.946007913,2.98,n
240115,Summer2018,2018,2018-08-09 18:42:00,9,9.848,52.3508,10,7.94621114,2.97,n
240115,Summer2018,2018,2018-08-05 02:12:00,9,9.664,52.35527,10,7.946563242,2.98,n
240115,Summer2018,2018,2018-08-02 18:42:00,9,10.539,52.36205,10,7.947097303,2.98,n
240115,Winter2018,2019,2019-07-17 13:26:00,3,4.411,52.36218,10,6.843400308,2.63,n
240115,Winter2018,2018,2018-12-02 01:56:00,3,1.019,52.36455,10,6.843444041,2.84,n
240115,Summer2018,2018,2018-08-07 17:42:00,9,9.838,52.36743,10,7.947521085,2.97,n
240115,Summer2018,2018,2018-08-16 23:12:00,9,11.08,52.36785,10,7.947554169,2.95,n
240115,Summer2018,2018,2018-08-15 05:12:00,9,10.04,52.37246,10,7.947917298,2.96,n
240115,Summer2018,2018,2018-08-04 22:42:00,9,9.692,52.37288,10,7.947950382,2.98,n
240115,Winter2018,2018,2018-12-09 18:56:00,3,0.658,52.37403,10,6.843618976,2.83,n
240115,Summer2018,2018,2018-08-05 00:42:00,9,9.683,52.37477,10,7.948099257,2.98,n
240115,Summer2018,2018,2018-08-02 03:42:00,9,10.176,52.37784,10,7.948341081,2.98,n
240115,Summer2018,2018,2018-08-14 19:42:00,9,10.067,52.37882,10,7.948418275,2.96,n
240115,Winter2018,2018,2018-09-17 12:26:00,3,9.471,52.38706,10,6.843859418,3.01,n
240115,Winter2018,2019,2019-01-02 04:26:00,3,0.327,52.38883,10,6.84389208,2.79,n
240115,Winter2018,2019,2019-01-17 09:56:00,3,0.338,52.38883,10,6.84389208,2.77,n
240115,Summer2018,2018,2018-08-14 09:12:00,9,10.03,52.39014,10,7.949309952,2.96,n
240115,Summer2018,2018,2018-08-14 23:12:00,9,9.966,52.39042,10,7.949332007,2.96,n
240115,Winter2018,2019,2019-02-23 10:26:00,3,0.235,52.39475,10,6.844001322,2.74,n
240115,Summer2018,2018,2018-08-02 20:42:00,9,10.63,52.39894,10,7.950003128,2.99,n
240115,Summer2018,2018,2018-08-07 17:12:00,9,9.866,52.40069,10,7.950140975,2.97,n
240115,Summer2018,2018,2018-08-10 19:42:00,9,9.793,52.40208,10,7.950250466,2.96,n
240115,Winter2018,2019,2019-01-03 08:26:00,3,0.304,52.41607,10,6.84439474,2.79,n
240115,Summer2018,2018,2018-08-08 01:12:00,9,9.802,52.41976,10,7.951643119,2.97,n
240115,Summer2018,2018,2018-08-07 20:42:00,9,9.756,52.4213,10,7.951764425,2.97,n
240115,Summer2018,2018,2018-07-28 22:42:00,9,9.434,52.43255,10,7.952650588,3,q
240115,Summer2018,2018,2018-08-17 20:12:00,9,11.008,52.43562,10,7.952892411,2.95,n
240115,Summer2018,2018,2018-08-15 00:42:00,9,10.012,52.43667,10,7.95297512,2.96,n
240115,Summer2018,2018,2018-07-27 11:12:00,9,8.119,52.43709,10,7.953008203,2.99,q
240115,Summer2018,2018,2018-08-14 17:42:00,9,10.049,52.43765,10,7.953052315,2.96,n
240115,Winter2018,2019,2019-07-16 16:56:00,3,4.422,52.43858,10,6.844810117,2.63,n
240115,Winter2018,2019,2019-01-21 05:56:00,3,0.247,52.44154,10,6.844864738,2.77,n
240115,Summer2018,2018,2018-08-06 17:42:00,9,9.829,52.44163,10,7.953365819,2.97,n
240115,Winter2018,2018,2018-12-29 04:56:00,3,0.361,52.44568,10,6.844941133,2.8,n
240115,Winter2018,2018,2018-11-30 16:56:00,3,1.132,52.44603,100,6.844947592,2.84,n
240115,Summer2018,2018,2018-08-06 23:12:00,9,9.747,52.44827,10,7.953888852,2.97,n
240115,Winter2018,2018,2018-08-29 14:56:00,3,9.71,52.44924,10,6.845006826,3.07,n
240115,Summer2018,2018,2018-08-18 03:42:00,9,10.972,52.45043,10,7.954058995,2.96,n
240115,Summer2018,2018,2018-08-12 22:42:00,9,9.921,52.45281,10,7.954246468,2.96,n
240115,Summer2018,2018,2018-07-27 14:42:00,9,8.336,52.45379,10,7.954323662,3,q
240115,Summer2018,2018,2018-08-02 05:12:00,9,10.222,52.4556,10,7.954466236,2.98,n
240115,Winter2018,2019,2019-01-02 13:26:00,3,0.35,52.45693,10,6.845148729,2.79,n
240115,Summer2018,2018,2018-08-01 17:12:00,9,10.213,52.45958,10,7.954779741,2.99,n
240115,Summer2018,2018,2018-08-14 20:42:00,9,10.021,52.46,10,7.954812824,2.96,n
240115,Winter2018,2019,2019-02-23 10:56:00,3,0.235,52.46404,10,6.84527993,2.74,n
240115,Winter2018,2018,2018-09-20 11:26:00,3,9.25,52.46641,10,6.845323664,3,n
240115,Summer2018,2018,2018-08-07 23:42:00,9,9.866,52.46748,10,7.955402024,2.97,n
240115,Summer2018,2018,2018-08-16 20:42:00,9,10.846,52.46957,10,7.955566653,2.95,n
240115,Winter2018,2019,2019-06-29 13:26:00,3,0.726,52.47529,10,6.845487526,2.62,n
240115,Summer2018,2018,2018-08-09 22:42:00,9,9.848,52.47803,10,7.956233047,2.97,n
240115,Summer2018,2018,2018-08-05 03:42:00,9,9.701,52.4788,10,7.9562937,2.98,n
240115,Summer2018,2018,2018-08-11 00:42:00,9,9.884,52.47908,10,7.956315756,2.97,n
240115,Summer2018,2018,2018-08-03 17:42:00,9,10.521,52.47922,10,7.956326783,2.99,n
240115,Summer2018,2018,2018-08-02 17:12:00,9,10.467,52.48348,10,7.956662344,2.98,n
240115,Summer2018,2018,2018-08-11 10:12:00,9,9.939,52.49263,10,7.957383089,2.96,n
240115,Winter2018,2019,2019-02-01 08:26:00,3,0.35,52.49543,10,6.84585917,2.76,n
240115,Summer2018,2018,2018-07-30 22:42:00,9,10.44,52.50025,10,7.957983317,2.99,n
240115,Summer2018,2018,2018-08-18 02:42:00,9,10.864,52.5006,10,7.958010886,2.95,n
240115,Summer2018,2018,2018-08-18 01:12:00,9,10.828,52.50248,10,7.958158974,2.95,n
240115,Summer2018,2018,2018-07-31 01:12:00,9,10.44,52.50646,10,7.958472478,2.99,n
240115,Summer2018,2018,2018-08-04 15:12:00,9,9.784,52.50989,10,7.958742659,2.98,n
240115,Winter2018,2019,2019-01-13 14:56:00,3,0.258,52.51615,10,6.846241516,2.77,n
240115,Summer2018,2018,2018-08-04 23:12:00,9,9.729,52.51673,10,7.959281446,2.98,n
240115,Summer2018,2018,2018-08-13 04:12:00,9,10.012,52.52135,10,7.959645364,2.96,n
240115,Summer2018,2018,2018-08-06 22:42:00,9,9.793,52.5217,10,7.959672933,2.97,n
240115,Summer2018,2018,2018-08-10 14:12:00,9,9.857,52.52854,10,7.96021172,2.97,n
240115,Winter2018,2019,2019-01-20 13:56:00,3,0.384,52.52859,10,6.846471071,2.77,n
240115,Winter2018,2018,2018-12-24 02:26:00,3,0.384,52.53037,10,6.846503918,2.8,n
240115,Winter2018,2019,2019-01-22 16:26:00,3,0.258,52.53214,10,6.846536579,2.77,n
240115,Summer2018,2018,2018-07-28 21:12:00,9,10.021,52.53769,10,7.960932465,2.99,q
240115,Winter2018,2019,2019-01-12 20:56:00,3,0.235,52.54162,10,6.846711514,2.78,n
240115,Winter2018,2019,2019-01-13 10:56:00,3,0.27,52.54458,10,6.846766135,2.78,n
240115,Winter2018,2018,2018-09-16 11:26:00,3,9.157,52.54932,10,6.846853602,3.01,n
240115,Summer2018,2018,2018-08-10 22:12:00,9,9.875,52.55928,10,7.96263311,2.97,n
240115,Winter2018,2019,2019-01-17 12:56:00,3,0.338,52.56235,10,6.847094045,2.77,n
240115,Summer2018,2018,2018-08-14 15:42:00,9,10.049,52.56892,10,7.963392452,2.96,n
240115,Summer2018,2018,2018-08-14 12:42:00,9,9.985,52.57081,10,7.963541328,2.96,n
240115,Summer2018,2018,2018-08-12 22:12:00,9,9.976,52.57975,10,7.964245532,2.96,n
240115,Winter2018,2019,2019-06-15 21:56:00,3,-0.088,52.58248,10,6.847465503,2.63,n
240115,Summer2018,2018,2018-08-17 21:12:00,9,10.891,52.58877,10,7.964956037,2.95,n
240115,Summer2018,2018,2018-08-07 15:42:00,9,9.838,52.58975,10,7.965033232,2.97,n
240115,Winter2018,2019,2019-03-11 16:26:00,3,-0.1,52.59255,10,6.847651325,2.72,n
240115,Summer2018,2018,2018-08-02 02:12:00,9,10.194,52.59918,10,7.965776033,2.99,n
240115,Summer2018,2018,2018-08-08 02:12:00,9,9.793,52.60029,10,7.965863467,2.97,n
240115,Summer2018,2018,2018-08-02 02:42:00,9,10.258,52.60337,10,7.966106079,2.98,n
240115,Winter2018,2019,2019-01-21 16:56:00,3,0.281,52.60439,10,6.847869809,2.77,n
240115,Winter2018,2019,2019-01-11 11:56:00,3,0.338,52.61031,10,6.84797905,2.78,n
240115,Summer2018,2018,2018-08-13 07:12:00,9,9.985,52.61084,10,7.966694491,2.96,n
240115,Winter2018,2019,2019-01-11 09:26:00,3,0.35,52.61446,10,6.84805563,2.77,n
240115,Winter2018,2019,2019-01-12 19:26:00,3,0.27,52.62097,10,6.848175759,2.78,n
240115,Summer2018,2018,2018-08-01 20:12:00,9,10.176,52.62328,10,7.96767439,2.99,n
240115,Summer2018,2018,2018-08-13 06:42:00,9,9.93,52.63229,10,7.968384107,2.96,n
240115,Winter2018,2019,2019-01-11 23:26:00,3,0.293,52.63459,10,6.848427089,2.78,n
240115,Summer2018,2018,2018-08-12 21:42:00,9,9.976,52.63495,10,7.968593636,2.96,n
240115,Summer2018,2018,2018-08-07 23:12:00,9,9.912,52.63725,10,7.968774807,2.97,n
240115,Summer2018,2018,2018-08-18 00:42:00,9,10.783,52.64543,10,7.969419145,2.95,n
240115,Summer2018,2018,2018-07-30 19:12:00,9,10.53,52.64683,10,7.969529423,2.99,n
240115,Summer2018,2018,2018-08-07 02:12:00,9,9.802,52.64899,10,7.969699566,2.97,n
240115,Winter2018,2018,2018-09-27 15:56:00,3,5.875,52.65887,10,6.848875128,2.95,n
240115,Winter2018,2018,2018-12-06 16:56:00,3,0.828,52.66183,10,6.848929749,2.81,n
240115,Summer2018,2018,2018-07-27 11:42:00,9,8.476,52.6629,10,7.970795257,3,q
240115,Summer2018,2018,2018-07-28 07:42:00,9,8.757,52.67051,10,7.971394697,3,q
240115,Winter2018,2019,2019-07-16 11:26:00,3,4.05,52.6719,10,6.849115571,2.62,n
240115,Summer2018,2018,2018-07-28 03:12:00,9,8.617,52.67191,10,7.971504975,2.99,q
240115,Winter2018,2019,2019-01-10 04:26:00,3,0.35,52.67782,10,6.849224812,2.78,n
240115,Summer2018,2018,2018-08-08 18:12:00,9,9.857,52.67903,10,7.972065817,2.97,n
240115,Winter2018,2019,2019-01-11 15:56:00,3,0.338,52.6796,10,6.849257659,2.78,n
240115,Summer2018,2018,2018-08-08 03:12:00,9,9.838,52.69664,10,7.973452957,2.97,n
240115,Winter2018,2019,2019-02-20 17:26:00,3,0.016,52.70033,10,6.849640189,2.74,n
240115,Summer2018,2018,2018-07-30 20:42:00,9,10.34,52.70286,10,7.973942906,2.99,n
240115,Summer2018,2018,2018-07-28 11:12:00,9,9.101,52.70461,10,7.974080754,3,q
240115,Summer2018,2018,2018-08-09 15:12:00,9,9.903,52.70768,10,7.974322578,2.96,n
240115,Summer2018,2018,2018-08-13 03:42:00,9,10.021,52.719,10,7.975214254,2.96,n
240115,Summer2018,2018,2018-08-02 22:42:00,9,10.512,52.7197,10,7.975269393,2.99,n
240115,Summer2018,2018,2018-08-04 21:12:00,9,9.701,52.72144,10,7.975406453,2.98,n
240115,Winter2018,2019,2019-01-02 16:26:00,3,0.35,52.72579,10,6.850110003,2.79,n
240115,Winter2018,2019,2019-07-15 10:26:00,3,3.946,52.72579,10,6.850110003,2.62,n
240115,Winter2018,2018,2018-09-17 11:26:00,3,9.471,52.72934,10,6.850175511,3.01,n
240115,Summer2018,2018,2018-08-01 23:42:00,9,10.194,52.74324,10,7.977123639,2.99,n
240115,Summer2018,2018,2018-08-13 01:42:00,9,10.003,52.74401,10,7.977184292,2.96,n
240115,Winter2018,2019,2019-02-17 21:26:00,3,0.085,52.74711,10,6.850503421,2.74,n
240115,Summer2018,2018,2018-08-14 08:42:00,9,10.067,52.74862,10,7.977547421,2.96,n
240115,Winter2018,2019,2019-01-01 02:56:00,3,0.293,52.74948,10,6.850547154,2.79,n
240115,Winter2018,2018,2018-09-22 14:26:00,3,8.505,52.75007,10,6.850558042,2.99,n
240115,Winter2018,2018,2018-12-19 10:56:00,3,0.487,52.75007,10,6.850558042,2.81,n
240115,Summer2018,2018,2018-08-14 07:12:00,9,10.003,52.7503,10,7.977679755,2.96,n
240115,Summer2018,2018,2018-07-31 01:42:00,9,10.422,52.75065,10,7.977707325,2.99,n
240115,Summer2018,2018,2018-08-20 22:42:00,9,10.049,52.75128,10,7.97775695,2.94,n
240115,Winter2018,2019,2019-03-13 15:26:00,3,-0.158,52.75362,10,6.85062355,2.72,n
240115,Summer2018,2018,2018-07-29 06:42:00,9,9.829,52.75735,10,7.978235084,2.99,n
240115,Winter2018,2018,2018-12-30 17:26:00,3,0.373,52.75895,10,6.850721904,2.8,n
240115,Winter2018,2018,2018-12-23 08:56:00,3,0.453,52.76547,10,6.850842218,2.81,n
240115,Winter2018,2019,2019-01-08 19:56:00,3,0.327,52.76843,10,6.850896839,2.78,n
240115,Summer2018,2018,2018-08-01 21:12:00,9,10.249,52.76867,10,7.97912676,2.98,n
240115,Summer2018,2018,2018-07-29 00:12:00,9,9.912,52.773,10,7.979467834,2.99,n
240115,Winter2018,2019,2019-02-19 00:56:00,3,0.028,52.77672,10,6.851049814,2.74,n
240115,Summer2018,2018,2018-08-03 18:42:00,9,10.711,52.77817,10,7.979875075,2.98,n
240115,Winter2018,2019,2019-01-10 02:56:00,3,0.293,52.77968,10,6.851104435,2.75,n
240115,Summer2018,2018,2018-08-02 17:42:00,9,10.548,52.78125,10,7.980117687,2.98,n
240115,Winter2018,2019,2019-02-19 06:56:00,3,0.074,52.78442,10,6.851191902,2.74,n
240115,Summer2018,2018,2018-08-12 23:42:00,9,9.985,52.78719,10,7.98058558,2.96,n
240115,Summer2018,2018,2018-08-08 16:42:00,9,9.866,52.79054,10,7.98084946,2.97,n
240115,Winter2018,2018,2018-10-13 16:56:00,3,0.646,52.79686,10,6.851421458,2.92,n
240115,Winter2018,2018,2018-12-30 15:26:00,3,0.407,52.79804,10,6.851443232,2.8,n
240115,Winter2018,2019,2019-01-12 11:26:00,3,0.293,52.80159,10,6.85150874,2.78,n
240115,Summer2018,2018,2018-08-02 16:42:00,9,10.44,52.80214,10,7.981763192,2.98,n
240115,Summer2018,2018,2018-08-12 18:42:00,9,10.112,52.80535,10,7.982016044,2.96,n
240115,Winter2018,2019,2019-01-19 13:26:00,3,0.407,52.80574,10,6.85158532,2.77,n
240115,Winter2018,2018,2018-09-22 13:26:00,3,8.458,52.80929,10,6.851650828,2.97,n
240115,Winter2018,2018,2018-12-05 08:56:00,3,0.895,52.81936,10,6.85183665,2.81,n
240115,Winter2018,2018,2018-09-30 08:26:00,3,5.013,52.82291,10,6.851902158,2.96,n
240115,Summer2018,2018,2018-07-28 15:12:00,9,9.628,52.82771,10,7.983777341,2.99,q
240115,Summer2018,2018,2018-08-09 21:12:00,9,9.866,52.82841,10,7.98383248,2.97,n
240115,Summer2018,2018,2018-08-17 00:42:00,9,10.909,52.83106,10,7.98404122,2.95,n
240115,Summer2018,2018,2018-08-04 01:42:00,9,10.112,52.8312,10,7.984052248,2.98,n
240115,Summer2018,2018,2018-08-04 23:42:00,9,9.664,52.83428,10,7.98429486,2.98,n
240115,Winter2018,2019,2019-02-19 13:56:00,3,0.051,52.83476,10,6.852120826,2.74,n
240115,Summer2018,2018,2018-08-15 01:42:00,9,10.012,52.83644,10,7.984465003,2.96,n
240115,Winter2018,2019,2019-06-11 10:56:00,3,0.361,52.83712,10,6.852164375,2.6,n
240115,Summer2018,2018,2018-08-02 04:12:00,9,10.585,52.84015,10,7.98475724,2.99,n
240115,Winter2018,2018,2018-12-09 19:26:00,3,0.692,52.84245,10,6.85226273,2.83,n
240115,Summer2018,2018,2018-08-03 14:42:00,9,10.557,52.84846,10,7.985411818,2.98,n
240115,Summer2018,2018,2018-08-10 04:12:00,9,9.838,52.85489,10,7.985918309,2.98,n
240115,Summer2018,2018,2018-07-31 23:42:00,9,10.24,52.85587,10,7.985995504,2.99,n
240115,Summer2018,2018,2018-08-07 00:12:00,9,9.784,52.85726,10,7.986104994,2.97,n
240115,Summer2018,2018,2018-08-01 14:42:00,9,10.158,52.86565,10,7.986765875,2.99,n
240115,Summer2018,2018,2018-08-18 01:42:00,9,10.9,52.86851,10,7.986991157,2.95,n
240115,Winter2018,2019,2019-06-27 14:26:00,3,0.544,52.87088,10,6.852787349,2.63,n
240115,Summer2018,2018,2018-08-05 23:12:00,9,9.719,52.87152,10,7.987228254,2.99,n
240115,Winter2018,2018,2018-12-22 06:56:00,3,0.441,52.87384,10,6.85284197,2.78,n
240115,Winter2018,2019,2019-01-12 03:26:00,3,0.293,52.87562,10,6.852874816,2.78,n
240115,Summer2018,2018,2018-08-16 00:12:00,9,10.231,52.88067,10,7.987949,2.95,n
240115,Summer2018,2018,2018-08-14 03:12:00,9,10.049,52.88165,10,7.988026195,2.96,n
240115,Summer2018,2018,2018-08-14 18:42:00,9,9.957,52.88647,10,7.988405866,2.96,n
240115,Winter2018,2019,2019-01-11 09:56:00,3,0.338,52.89279,10,6.853191654,2.78,n
240115,Summer2018,2018,2018-08-13 04:42:00,9,9.866,52.89576,10,7.989137639,2.96,n
240115,Summer2018,2018,2018-08-10 02:42:00,9,9.875,52.89688,10,7.989225862,2.97,n
240115,Summer2018,2018,2018-08-01 22:12:00,9,10.222,52.89779,10,7.989297542,2.99,n
240115,Summer2018,2018,2018-08-02 18:12:00,9,10.648,52.89946,10,7.989429088,2.98,n
240115,Summer2018,2018,2018-08-03 02:42:00,9,10.566,52.90156,10,7.989594505,2.98,n
240115,Summer2018,2018,2018-08-14 16:12:00,9,10.094,52.90338,10,7.989737867,2.96,n
240115,Summer2018,2018,2018-08-01 23:12:00,9,10.14,52.90498,10,7.989863899,2.99,n
240115,Summer2018,2018,2018-07-31 21:42:00,9,10.231,52.90722,10,7.990040343,2.99,n
240115,Summer2018,2018,2018-07-29 01:42:00,9,9.875,52.91008,10,7.990265626,2.99,n
240115,Winter2018,2018,2018-12-20 00:56:00,3,0.464,52.91293,10,6.853563297,2.81,n
240115,Summer2018,2018,2018-08-03 01:42:00,9,10.512,52.91581,10,7.990716978,2.98,n
240115,Summer2018,2018,2018-08-07 12:42:00,9,9.838,52.9193,10,7.990991885,2.97,n
240115,Winter2018,2019,2019-01-14 11:56:00,3,0.281,52.92003,10,6.853694314,2.77,n
240115,Summer2018,2018,2018-08-14 21:12:00,9,10.085,52.92042,10,7.991080107,2.96,n
240115,Summer2018,2018,2018-08-03 18:12:00,9,10.621,52.92056,10,7.991091135,2.98,n
240115,Winter2018,2018,2018-12-20 13:56:00,3,0.487,52.92122,10,6.853716273,2.81,n
240115,Summer2018,2018,2018-08-06 16:42:00,9,9.802,52.9316,10,7.991960756,2.97,n
240115,Summer2018,2018,2018-08-15 17:42:00,9,10.185,52.93195,10,7.991988326,2.96,n
240115,Winter2018,2018,2018-12-12 07:26:00,3,0.578,52.93306,10,6.853934756,2.82,n
240115,Summer2018,2018,2018-07-28 19:42:00,9,9.976,52.93635,10,7.992334914,2.99,q
240115,Summer2018,2018,2018-08-13 05:12:00,9,9.921,52.93999,10,7.992621636,2.96,n
240115,Summer2018,2018,2018-07-30 21:12:00,9,10.422,52.94005,10,7.992626363,2.99,n
240115,Winter2018,2019,2019-01-10 15:56:00,3,0.419,52.94313,10,6.854120578,2.78,n
240115,Summer2018,2018,2018-08-07 22:12:00,9,9.857,52.94578,10,7.993077715,2.97,n
240115,Winter2018,2019,2019-04-16 08:26:00,3,-0.169,52.94964,10,6.854240707,2.69,n
240115,Summer2018,2018,2018-08-07 21:12:00,9,9.774,52.94977,10,7.993392007,2.97,n
240115,Summer2018,2018,2018-08-12 03:42:00,9,9.903,52.95654,10,7.99392528,2.96,n
240115,Winter2018,2018,2018-09-22 10:26:00,3,8.27,52.95757,100,6.854387039,3,n
240115,Summer2018,2018,2018-08-05 03:12:00,9,9.655,52.95913,10,7.994129294,2.98,n
240115,Winter2018,2019,2019-06-16 18:56:00,3,0.143,52.96149,10,6.854459375,2.64,n
